system:index,VH,VV,date,forest,.geo
0_S1A_IW_GRDH_1SDV_20200802T154809_20200802T154834_033729_03E8CE_6C1A,-17.378067971056094,-11.234858241469636,2020-08-02,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20200814T154810_20200814T154835_033904_03EEBD_12C9,-17.251876487404516,-11.183844747317892,2020-08-14,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20200826T154811_20200826T154836_034079_03F4EE_FA7B,-17.381817427767285,-11.274747467117129,2020-08-26,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20200907T154811_20200907T154836_034254_03FB16_6688,-17.367402971906156,-11.111729584823127,2020-09-07,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20200919T154812_20200919T154837_034429_04014B_D7AB,-17.88560134550053,-11.512902361291149,2020-09-19,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201001T154812_20201001T154837_034604_04076C_38A4,-18.02454310648302,-11.630667366219328,2020-10-01,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201013T154812_20201013T154837_034779_040D8A_4528,-18.063864237712988,-11.61643980417745,2020-10-13,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201025T154812_20201025T154837_034954_04139C_E192,-18.120701990533217,-11.495290590616609,2020-10-25,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201106T154812_20201106T154837_035129_04199C_26A3,-16.80122438359147,-9.961010423503788,2020-11-06,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201118T154812_20201118T154837_035304_041FBE_0C54,-17.30470178720061,-10.540583675201503,2020-11-18,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201130T154811_20201130T154836_035479_0425C6_E8D0,-16.582831006294683,-9.838855414383124,2020-11-30,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201212T154811_20201212T154836_035654_042BC8_4486,-16.93156541037828,-10.312266776456635,2020-12-12,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20201224T154810_20201224T154835_035829_0431CC_AA50,-17.06292197162536,-10.59690550798837,2020-12-24,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210105T154810_20210105T154835_036004_0437E1_1C0C,-16.95099194036983,-10.605777925894785,2021-01-05,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210117T154809_20210117T154834_036179_043E02_58A9,-16.756547180222153,-10.469874679695351,2021-01-17,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210129T154809_20210129T154834_036354_04441D_BEE0,-17.055945983232657,-10.749220169486929,2021-01-29,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210210T154808_20210210T154833_036529_044A30_87CA,-16.53068416514557,-10.291090254569012,2021-02-10,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210222T154808_20210222T154833_036704_04504C_6C02,-16.04406306815094,-9.894509328427596,2021-02-22,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210306T154808_20210306T154833_036879_045660_DBDC,-17.285960957904866,-11.17323772611544,2021-03-06,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210318T154808_20210318T154833_037054_045C7A_86DB,-17.622948352940302,-11.382753483727974,2021-03-18,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210330T154808_20210330T154833_037229_046287_4385,-16.920015395354355,-10.549944331922072,2021-03-30,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210411T154809_20210411T154834_037404_046892_25EC,-17.292519403933657,-10.65564352520324,2021-04-11,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210423T154810_20210423T154835_037579_046EA1_BF94,-16.446392380041765,-9.795654000648586,2021-04-23,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210505T154810_20210505T154835_037754_0474B7_861A,-16.405074040086596,-9.842069571008343,2021-05-05,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210517T154810_20210517T154835_037929_0479FB_0B91,-16.726053141251718,-10.22051157572786,2021-05-17,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210529T154811_20210529T154836_038104_047F3F_2E54,-16.775794672493635,-10.310841540350346,2021-05-29,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210610T154812_20210610T154837_038279_04846B_211D,-17.012469635119672,-10.540301310482638,2021-06-10,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210622T154813_20210622T154838_038454_0489A5_8715,-17.044187973785224,-10.708375330388876,2021-06-22,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210704T154814_20210704T154839_038629_048EEB_F929,-17.280497336271647,-11.052900203473497,2021-07-04,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210716T154814_20210716T154839_038804_04942A_EF00,-17.46171866465121,-11.155470602952972,2021-07-16,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210728T154815_20210728T154840_038979_049962_2823,-17.664529336654066,-11.226827694567756,2021-07-28,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210809T154816_20210809T154841_039154_049F0A_3F1D,-17.628190304353627,-11.286791523266828,2021-08-09,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210821T154816_20210821T154841_039329_04A514_5C10,-17.766408550420856,-11.514328024010368,2021-08-21,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210902T154817_20210902T154842_039504_04AB0A_E07F,-18.1013295444452,-11.825666627176949,2021-09-02,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210914T154817_20210914T154842_039679_04B11F_71CE,-18.084708877162257,-11.731460524963495,2021-09-14,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20210926T154818_20210926T154843_039854_04B701_DD14,-18.19976697983753,-11.720449247808236,2021-09-26,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211008T154818_20211008T154843_040029_04BD13_EEFF,-18.38062598713653,-11.8029747869072,2021-10-08,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211020T154818_20211020T154843_040204_04C32E_4227,-18.420119318990054,-11.693973972122407,2021-10-20,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211101T154818_20211101T154843_040379_04C93A_FDFD,-18.527164549865077,-11.85295005099962,2021-11-01,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211113T154818_20211113T154843_040554_04CF57_AD44,-18.646074600248163,-11.869234536038988,2021-11-13,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211125T154817_20211125T154842_040729_04D560_85AE,-18.294706594286176,-11.575942579271922,2021-11-25,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211207T154817_20211207T154842_040904_04DB7B_C6A2,-17.138404878389526,-10.511691549586503,2021-12-07,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211219T154816_20211219T154841_041079_04E164_805A,-15.563998844195782,-9.094175776967994,2021-12-19,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20211231T154815_20211231T154840_041254_04E72E_51F5,-16.883320936691657,-10.276276790972538,2021-12-31,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220112T154815_20220112T154840_041429_04ED23_0167,-17.351129753168344,-10.729019510552089,2022-01-12,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220124T154815_20220124T154840_041604_04F2ED_5368,-17.013929386780095,-10.623839145125029,2022-01-24,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220205T154814_20220205T154839_041779_04F8EB_4BDD,-17.216345462331827,-10.91075954514663,2022-02-05,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220217T154814_20220217T154839_041954_04FF01_3383,-17.141499657428685,-10.948205237213282,2022-02-17,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220301T154814_20220301T154839_042129_050503_3B6B,-17.312164812807982,-11.053609967173802,2022-03-01,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220313T154807_20220313T154832_042304_050AF1_3E55,-17.65502064720894,-11.394640022567811,2022-03-13,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220325T154814_20220325T154839_042479_0510E6_CB6E,-16.56836096083398,-10.057127288200771,2022-03-25,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220406T154814_20220406T154839_042654_0516D5_75E5,-17.560528475683054,-10.925410396863176,2022-04-06,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220418T154815_20220418T154840_042829_051CB3_39A8,-17.574783661534074,-10.76245072387836,2022-04-18,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220430T154815_20220430T154840_043004_052271_0AF6,-16.78212347419651,-10.290730941651171,2022-04-30,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220524T154808_20220524T154833_043354_052D5F_1902,-17.510227870878044,-10.981301026339596,2022-05-24,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220605T154810_20220605T154835_043529_05328A_FCF1,-17.70869449980107,-11.176494535719812,2022-06-05,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220617T154810_20220617T154835_043704_0537BD_F366,-17.96735088939078,-11.38083326059798,2022-06-17,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220629T154811_20220629T154836_043879_053D01_4674,-18.28381906130975,-11.715831828387918,2022-06-29,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220711T154812_20220711T154837_044054_054231_9A86,-18.07457787539996,-11.553599118252976,2022-07-11,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220723T154813_20220723T154838_044229_05476C_3F0E,-18.402995636788145,-11.819890432310933,2022-07-23,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220804T154813_20220804T154838_044404_054C90_81A7,-17.959787616660044,-11.544779150134158,2022-08-04,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220816T154814_20220816T154839_044579_055227_5C7B,-18.49105765496042,-11.981934533273751,2022-08-16,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220828T154814_20220828T154839_044754_055811_E621,-18.55156731388187,-11.904884047729611,2022-08-28,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220909T154815_20220909T154840_044929_055DEE_2806,-18.708180716041696,-12.116121398919072,2022-09-09,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20220921T154814_20220921T154839_045104_0563D9_BCED,-18.709356512626183,-11.99629146580875,2022-09-21,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221003T154816_20221003T154841_045279_0569B8_4566,-18.72269965795984,-12.013325955633624,2022-10-03,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221027T154816_20221027T154841_045629_0574C1_E97D,-18.88850351788632,-12.124216188294074,2022-10-27,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221108T154815_20221108T154840_045804_057AB2_601A,-18.5138800777832,-11.628841270107309,2022-11-08,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221120T154815_20221120T154840_045979_058093_EC53,-16.737142626139665,-9.88804983182178,2022-11-20,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221202T154815_20221202T154840_046154_05868A_65F4,-16.33990675912183,-9.648264655135089,2022-12-02,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221214T154814_20221214T154839_046329_058C86_8AE0,-16.50721994172741,-9.850586171359032,2022-12-14,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20221226T154813_20221226T154838_046504_05927C_23CF,-16.721357294757823,-10.251009525538032,2022-12-26,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230107T154813_20230107T154838_046679_05985A_C883,-17.219788964641513,-10.589141710232358,2023-01-07,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230119T154812_20230119T154837_046854_059E43_09A8,-17.344166189606128,-10.983173004351867,2023-01-19,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230212T154812_20230212T154837_047204_05AA00_E197,-18.150003871959044,-11.594013441249908,2023-02-12,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230224T154811_20230224T154836_047379_05AFF2_AB45,-18.38280540127408,-11.77621376129252,2023-02-24,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230308T154811_20230308T154836_047554_05B5DF_6A4A,-18.479255268789355,-11.875600421863972,2023-03-08,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230320T154811_20230320T154836_047729_05BBCB_F334,-16.089512290421467,-9.412151152273884,2023-03-20,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230401T154812_20230401T154837_047904_05C1A7_DCE5,-17.607202405781255,-10.85886335224832,2023-04-01,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230413T154812_20230413T154837_048079_05C796_44AF,-16.53388020880674,-9.719091323467005,2023-04-13,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230425T154813_20230425T154838_048254_05CD76_0414,-15.934064058579334,-9.219398174219128,2023-04-25,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230507T154813_20230507T154838_048429_05D352_19C1,-16.646979866830275,-10.097013750425155,2023-05-07,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230519T154814_20230519T154839_048604_05D885_5FE8,-16.946910898102917,-10.378407348477465,2023-05-19,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230531T154814_20230531T154839_048779_05DDC7_6FD0,-16.632729546744745,-10.176536073859424,2023-05-31,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230612T154815_20230612T154840_048954_05E30E_83FC,-17.03180949788126,-10.676988573070664,2023-06-12,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230624T154816_20230624T154841_049129_05E85F_EC1D,-17.06974626766717,-10.778408443310829,2023-06-24,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230706T154816_20230706T154841_049304_05EDC0_574A,-17.319645165570645,-10.929836254842508,2023-07-06,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230718T154817_20230718T154842_049479_05F323_7819,-17.57931589177874,-11.11371755433017,2023-07-18,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230730T154818_20230730T154843_049654_05F88C_9522,-17.715821658699582,-11.208556245845092,2023-07-30,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230811T154818_20230811T154843_049829_05FE25_179E,-17.683996698809715,-11.174671729307809,2023-08-11,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230823T154819_20230823T154844_050004_060418_8C56,-17.992949834718868,-11.39982478058837,2023-08-23,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230904T154820_20230904T154845_050179_060A21_E6D1,-18.19738124021318,-11.64683780608526,2023-09-04,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230916T154820_20230916T154845_050354_06100A_EF6A,-18.2520660362187,-11.51709175355767,2023-09-16,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20230928T154821_20230928T154846_050529_061605_6938,-18.424949038990302,-11.63298585450291,2023-09-28,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231010T154820_20231010T154845_050704_061C0B_C26F,-18.480755858151834,-11.576880981530966,2023-10-10,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231022T154821_20231022T154846_050879_0621FD_2582,-18.140563222382045,-11.231452525273754,2023-10-22,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231103T154820_20231103T154845_051054_0627FE_E8D3,-15.811683276995652,-9.000889965571666,2023-11-03,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231115T154820_20231115T154845_051229_062E0B_B5AF,-16.130913649008427,-9.353721369159093,2023-11-15,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231127T154819_20231127T154844_051404_063414_3D4F,-16.425922392283002,-9.829156366310896,2023-11-27,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231209T154819_20231209T154844_051579_063A22_7F2F,-17.333432877522966,-10.7342306851599,2023-12-09,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20231221T154818_20231221T154843_051754_06403C_CD37,-17.1117262020393,-10.532689692676012,2023-12-21,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240102T154818_20240102T154843_051929_064638_F61B,-16.813451088729302,-10.284853625490843,2024-01-02,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240114T154817_20240114T154842_052104_064C34_0F51,-15.241641189271908,-9.128200851939942,2024-01-14,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240126T154817_20240126T154842_052279_065210_0770,-16.77952944121317,-10.501758804964584,2024-01-26,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240207T154816_20240207T154841_052454_065801_8E91,-16.861759206316208,-10.631057994755585,2024-02-07,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240219T154816_20240219T154841_052629_065DEC_9F1A,-17.24464972480179,-10.884788517192954,2024-02-19,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240302T154817_20240302T154842_052804_0663E1_DF7B,-16.96067833186869,-10.72536531707135,2024-03-02,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240314T154817_20240314T154842_052979_0669D7_B96B,-17.00500560914258,-10.454682070429904,2024-03-14,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240326T154816_20240326T154841_053154_067094_4354,-16.56627877516297,-9.819138334017422,2024-03-26,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240407T154817_20240407T154842_053329_06774F_1E4A,-16.414256674653696,-9.717350187769483,2024-04-07,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240419T154818_20240419T154843_053504_067E41_82DA,-17.003470979056917,-10.349366997580065,2024-04-19,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240501T154818_20240501T154843_053679_068517_87A8,-15.500394088231957,-9.25594711682478,2024-05-01,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240513T154818_20240513T154843_053854_068B9E_234F,-16.566384831596945,-9.98322476776655,2024-05-13,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240525T154818_20240525T154843_054029_0691A0_29F5,-16.59182932330116,-10.238621472303477,2024-05-25,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240606T154817_20240606T154842_054204_0697AA_1063,-16.95346067321505,-10.508579212398445,2024-06-06,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240618T154817_20240618T154842_054379_069DB5_E898,-16.956813318568653,-10.644951913414666,2024-06-18,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240630T154816_20240630T154841_054554_06A3CE_607A,-17.10087165020781,-10.78235114145649,2024-06-30,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240712T154816_20240712T154841_054729_06A9E1_1FA6,-17.15118042213869,-10.78727343793336,2024-07-12,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240724T154815_20240724T154840_054904_06AFF9_041C,-17.287270722998464,-10.872218914536962,2024-07-24,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,-17.363335973239348,-10.966581795069432,2024-08-05,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,-17.47767161969627,-11.197760734385271,2024-08-17,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,-17.645434182495748,-11.283649493051502,2024-08-29,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,-17.880357693506056,-11.363620083548184,2024-09-10,mulooni,"{""type"":""MultiPoint"",""coordinates"":[]}"
