system:index,VH,VV,date,forest,.geo
6_S1A_IW_GRDH_1SDV_20180930T154734_20180930T154759_023929_029CDF_3945,-17.53818067925988,-11.527366665530396,2018-09-30,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20180930T154759_20180930T154824_023929_029CDF_A5AE,-16.82430558925285,-10.683987440631526,2018-09-30,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181012T154734_20181012T154759_024104_02A29D_D8CF,-17.755866324972686,-11.667478708407758,2018-10-12,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181012T154759_20181012T154824_024104_02A29D_CB58,-16.916045691077745,-10.752063396988223,2018-10-12,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181024T154734_20181024T154759_024279_02A849_DB35,-16.749687296151397,-10.48519113508171,2018-10-24,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181024T154759_20181024T154824_024279_02A849_C63E,-16.179905773370674,-9.685912183539303,2018-10-24,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181105T154734_20181105T154759_024454_02AE3F_74AE,-17.76056594067889,-11.28983887621841,2018-11-05,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181105T154759_20181105T154824_024454_02AE3F_A61A,-16.781058649428587,-10.285905164627193,2018-11-05,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181117T154734_20181117T154759_024629_02B4AC_D40D,-17.943133318438864,-11.465126384661021,2018-11-17,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181117T154759_20181117T154824_024629_02B4AC_407B,-16.500163664723836,-9.943074134532601,2018-11-17,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181129T154734_20181129T154759_024804_02BB01_F29A,-17.17179848777073,-10.414920675732237,2018-11-29,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181129T154759_20181129T154824_024804_02BB01_056D,-16.33591215772862,-9.639171163275876,2018-11-29,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181211T154733_20181211T154758_024979_02C0FE_D292,-15.288117731791445,-8.74744031239192,2018-12-11,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181211T154758_20181211T154823_024979_02C0FE_0B5A,-14.880453819721442,-8.418882629363813,2018-12-11,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181223T154733_20181223T154758_025154_02C74D_E1AA,-16.25157028828161,-10.036308393290435,2018-12-23,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20181223T154758_20181223T154823_025154_02C74D_808C,-15.949168489041451,-9.612287926880446,2018-12-23,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190104T154732_20190104T154757_025329_02CD9C_5EB6,-15.198976057447146,-9.051480136903345,2019-01-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190104T154757_20190104T154822_025329_02CD9C_894A,-14.760178641689349,-8.511170013175006,2019-01-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190116T154732_20190116T154757_025504_02D3EE_6F13,-15.410978963751305,-9.471001531485538,2019-01-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A,-14.860323847437222,-8.676901292810802,2019-01-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190128T154732_20190128T154757_025679_02DA52_6091,-16.52678767236928,-10.665923837149728,2019-01-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863,-16.21361246657152,-10.025521182944763,2019-01-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190209T154731_20190209T154756_025854_02E09C_36C7,-16.699123889607343,-10.97898848381278,2019-02-09,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190209T154756_20190209T154821_025854_02E09C_089A,-16.241237636344195,-10.27211694343532,2019-02-09,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190221T154731_20190221T154756_026029_02E6CE_61F5,-17.346655562356432,-11.080108314172058,2019-02-21,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190221T154756_20190221T154821_026029_02E6CE_47DD,-16.543733263779405,-10.103925623760874,2019-02-21,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190305T154731_20190305T154756_026204_02ED1A_3233,-17.11303282335012,-10.75651775579712,2019-03-05,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190305T154756_20190305T154821_026204_02ED1A_EEA0,-16.2013773529535,-9.614690016705657,2019-03-05,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190317T154731_20190317T154756_026379_02F38A_3235,-17.83479792353573,-11.340964339721575,2019-03-17,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190317T154756_20190317T154821_026379_02F38A_6C03,-17.09434190423354,-10.52186201446147,2019-03-17,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190329T154731_20190329T154756_026554_02F9F5_82BD,-17.911474350847943,-11.346441038558492,2019-03-29,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190329T154756_20190329T154821_026554_02F9F5_4F2D,-16.905450174982033,-10.258694566532764,2019-03-29,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190410T154732_20190410T154757_026729_030068_9966,-18.237384564962312,-11.42300062920236,2019-04-10,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190410T154757_20190410T154822_026729_030068_B2E8,-17.288388317730686,-10.501970414466523,2019-04-10,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190422T154732_20190422T154757_026904_0306B6_B45C,-18.26010979078503,-11.511277155863679,2019-04-22,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190422T154757_20190422T154822_026904_0306B6_B37A,-16.455861280040246,-9.63883978908959,2019-04-22,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190504T154741_20190504T154806_027079_030D19_8198,-16.535433780390548,-9.843831275089114,2019-05-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190516T154733_20190516T154758_027254_0312B6_A003,-17.117341904526985,-10.472217111994219,2019-05-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190516T154758_20190516T154823_027254_0312B6_D837,-16.241000103883717,-9.552674390402611,2019-05-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190528T154734_20190528T154759_027429_03182B_AB35,-17.143636711258047,-10.503948305570304,2019-05-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190528T154759_20190528T154824_027429_03182B_0ABE,-15.947713600037517,-9.203030298807127,2019-05-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190609T154734_20190609T154759_027604_031D90_BA69,-17.572066486625427,-10.83369896256651,2019-06-09,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190609T154759_20190609T154824_027604_031D90_70FB,-16.29059603589938,-9.441131682135902,2019-06-09,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190621T154735_20190621T154800_027779_0322C5_C679,-17.856087413211288,-11.095815125147787,2019-06-21,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190621T154800_20190621T154825_027779_0322C5_5627,-16.61700549120098,-9.800955979963936,2019-06-21,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190703T154736_20190703T154801_027954_03280E_8B21,-17.91938645331301,-11.29167755710069,2019-07-03,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190703T154801_20190703T154826_027954_03280E_8368,-16.727075737122547,-10.109852683161968,2019-07-03,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190715T154737_20190715T154802_028129_032D5A_16FF,-18.271280957495023,-11.580462967333956,2019-07-15,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190715T154802_20190715T154827_028129_032D5A_8EDB,-17.034082193512944,-10.446023570627451,2019-07-15,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190727T154737_20190727T154802_028304_0332B1_F324,-18.286549284615624,-11.571205761203025,2019-07-27,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190727T154802_20190727T154827_028304_0332B1_48A7,-17.06734454894577,-10.525252920767246,2019-07-27,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190808T154738_20190808T154803_028479_033812_BA52,-18.403652634967816,-11.688294199262343,2019-08-08,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190808T154803_20190808T154828_028479_033812_27BB,-17.171928531899948,-10.631524897140098,2019-08-08,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190820T154739_20190820T154804_028654_033E23_6B0F,-18.583627063264363,-11.796706521510986,2019-08-20,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190820T154804_20190820T154829_028654_033E23_64A8,-17.377812728989927,-10.776182360401908,2019-08-20,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190901T154739_20190901T154804_028829_03443D_4A2C,-18.641707194180164,-11.73322311238429,2019-09-01,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190901T154804_20190901T154829_028829_03443D_EB0F,-17.358020960488687,-10.650370093156459,2019-09-01,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190913T154740_20190913T154805_029004_034A4F_34A0,-18.824554202021968,-11.93899762308683,2019-09-13,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190913T154805_20190913T154830_029004_034A4F_00C5,-17.5753493727056,-10.918019963527284,2019-09-13,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190925T154741_20190925T154806_029179_035044_8A94,-18.818831579026213,-11.906829232409251,2019-09-25,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20190925T154806_20190925T154831_029179_035044_4834,-17.635688065751108,-10.938500111731093,2019-09-25,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191007T154741_20191007T154806_029354_035651_5A30,-18.064355110246762,-11.037781461551752,2019-10-07,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191007T154806_20191007T154831_029354_035651_F737,-16.893899007487775,-10.005473054246703,2019-10-07,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191019T154741_20191019T154806_029529_035C5A_040F,-17.516704931141213,-10.402366165432099,2019-10-19,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191019T154806_20191019T154831_029529_035C5A_8CF7,-15.921090399415004,-8.984606167499965,2019-10-19,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191031T154741_20191031T154806_029704_036270_290A,-16.345382538100694,-9.354502044592701,2019-10-31,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191031T154806_20191031T154831_029704_036270_A4E6,-15.568164636691032,-8.715952677879796,2019-10-31,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191112T154741_20191112T154806_029879_036892_3B43,-16.682533688111995,-9.888441339382684,2019-11-12,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191112T154806_20191112T154831_029879_036892_5424,-15.664788647243327,-8.82739283018828,2019-11-12,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191124T154740_20191124T154805_030054_036EA2_7EDC,-15.041303814975914,-8.580484501630039,2019-11-24,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191124T154805_20191124T154830_030054_036EA2_71E0,-14.875961468014657,-8.316955753841299,2019-11-24,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191206T154740_20191206T154805_030229_0374B0_3A4B,-15.012736593730946,-8.870736128648748,2019-12-06,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191206T154805_20191206T154830_030229_0374B0_06E5,-14.81761579024625,-8.433326298425612,2019-12-06,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191218T154739_20191218T154804_030404_037ABF_B08D,-15.58309095436536,-9.523406432545679,2019-12-18,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191218T154804_20191218T154829_030404_037ABF_33CD,-15.497170017888715,-9.127116101744257,2019-12-18,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191230T154739_20191230T154804_030579_0380C3_BF7F,-14.983206838001388,-9.004754889264593,2019-12-30,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20191230T154804_20191230T154829_030579_0380C3_3999,-15.13145877130862,-8.770929855916647,2019-12-30,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200111T154738_20200111T154803_030754_0386D1_FCB3,-15.574910834136128,-9.55105736565829,2020-01-11,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200111T154803_20200111T154828_030754_0386D1_0353,-15.509171054693416,-9.155061222503786,2020-01-11,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200123T154738_20200123T154803_030929_038CF5_D0A9,-15.582648965326985,-9.605386336288742,2020-01-23,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200123T154803_20200123T154828_030929_038CF5_1619,-15.66760603896562,-9.377515233216247,2020-01-23,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200204T154738_20200204T154803_031104_039319_BA40,-15.017613526940178,-9.033847117168941,2020-02-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200204T154803_20200204T154828_031104_039319_1396,-15.125708167159804,-8.809223706643108,2020-02-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200216T154737_20200216T154802_031279_039924_AE18,-15.000801302978301,-9.067198263386054,2020-02-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200216T154802_20200216T154827_031279_039924_AC2D,-15.00917136419862,-8.709023826744861,2020-02-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200228T154737_20200228T154802_031454_039F25_0F27,-15.110648595022042,-9.186813408914293,2020-02-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200228T154802_20200228T154827_031454_039F25_00AD,-15.174622036072607,-8.833268049552066,2020-02-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200311T154737_20200311T154802_031629_03A53B_1201,-14.991361945918078,-8.972658303420978,2020-03-11,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200311T154802_20200311T154827_031629_03A53B_1E4B,-15.519941728374787,-9.119569889793837,2020-03-11,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200323T154738_20200323T154803_031804_03AB68_A4B4,-15.519062536797026,-9.527119708749598,2020-03-23,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200323T154803_20200323T154828_031804_03AB68_5DE4,-15.81777151894592,-9.384559882458348,2020-03-23,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200404T154738_20200404T154803_031979_03B18F_079B,-15.542939773434357,-9.447530097767324,2020-04-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200404T154803_20200404T154828_031979_03B18F_3A07,-15.673628254469548,-9.19615458943701,2020-04-04,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200416T154738_20200416T154803_032154_03B7B4_539E,-15.184506625519077,-8.957273011375085,2020-04-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200416T154803_20200416T154828_032154_03B7B4_F0DC,-14.364357701683575,-7.967088251626549,2020-04-16,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200428T154739_20200428T154804_032329_03BDDA_2717,-14.716249394355257,-8.66766798016823,2020-04-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200428T154804_20200428T154829_032329_03BDDA_FE4C,-14.423190016698204,-8.181973969278745,2020-04-28,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200510T154739_20200510T154804_032504_03C3B3_294D,-14.711623735166718,-8.584160909500952,2020-05-10,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200510T154804_20200510T154829_032504_03C3B3_5F4C,-14.557872063719401,-8.217986079369322,2020-05-10,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200522T154740_20200522T154805_032679_03C900_F78D,-15.7895339759695,-9.722116560505883,2020-05-22,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200522T154805_20200522T154830_032679_03C900_2ADF,-15.665770317783554,-9.257066675159184,2020-05-22,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200603T154741_20200603T154806_032854_03CE38_2FE1,-15.911452149319182,-9.999095779049888,2020-06-03,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200615T154742_20200615T154807_033029_03D371_C33D,-16.112468433390568,-10.150433563864516,2020-06-15,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200615T154807_20200615T154832_033029_03D371_73D1,-15.703274598663008,-9.363415219445647,2020-06-15,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200627T154742_20200627T154807_033204_03D8C3_0B87,-16.166119885348184,-10.304341823014218,2020-06-27,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200627T154807_20200627T154832_033204_03D8C3_B07B,-15.864020046942647,-9.613003420202514,2020-06-27,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200709T154743_20200709T154808_033379_03DE12_EC88,-16.508578849956475,-10.509358545641506,2020-07-09,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200709T154808_20200709T154833_033379_03DE12_A490,-15.996753617207611,-9.610842746392393,2020-07-09,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200721T154744_20200721T154809_033554_03E36F_7BC3,-16.526673806773807,-10.581974807191818,2020-07-21,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200721T154809_20200721T154834_033554_03E36F_4A8F,-16.075073134172637,-9.81576719120437,2020-07-21,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200802T154744_20200802T154809_033729_03E8CE_6565,-16.86384563681773,-10.87286289602805,2020-08-02,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200802T154809_20200802T154834_033729_03E8CE_6C1A,-16.444707199468684,-10.14885642550957,2020-08-02,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200814T154745_20200814T154810_033904_03EEBD_EAD9,-16.83113047428101,-10.878616131439436,2020-08-14,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200814T154810_20200814T154835_033904_03EEBD_12C9,-16.36508129474819,-10.12565771962002,2020-08-14,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200826T154746_20200826T154811_034079_03F4EE_7F2A,-17.085231641030116,-11.094059685020483,2020-08-26,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200826T154811_20200826T154836_034079_03F4EE_FA7B,-16.473980572299805,-10.227000064747294,2020-08-26,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200907T154746_20200907T154811_034254_03FB16_A599,-17.18828711969861,-10.973655383770316,2020-09-07,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200907T154811_20200907T154836_034254_03FB16_6688,-16.414123993384635,-9.949011963171586,2020-09-07,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200919T154747_20200919T154812_034429_04014B_34C0,-17.416729232976948,-11.249271274094761,2020-09-19,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20200919T154812_20200919T154837_034429_04014B_D7AB,-16.773398115961896,-10.398857623922956,2020-09-19,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201001T154747_20201001T154812_034604_04076C_1AD4,-17.648987063671164,-11.415099542796586,2020-10-01,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201001T154812_20201001T154837_034604_04076C_38A4,-16.874384004884458,-10.494880102352301,2020-10-01,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201013T154747_20201013T154812_034779_040D8A_0EB9,-17.906631609608336,-11.527734369147836,2020-10-13,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201013T154812_20201013T154837_034779_040D8A_4528,-16.939765055732966,-10.50813444499371,2020-10-13,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201025T154747_20201025T154812_034954_04139C_DFCC,-18.003457685703562,-11.408529596107895,2020-10-25,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201025T154812_20201025T154837_034954_04139C_E192,-17.079881547884778,-10.446642485613724,2020-10-25,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201106T154747_20201106T154812_035129_04199C_99AB,-17.847460959519218,-11.163219353657997,2020-11-06,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201106T154812_20201106T154837_035129_04199C_26A3,-15.959520235317395,-9.14567769183744,2020-11-06,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201118T154747_20201118T154812_035304_041FBE_13BD,-17.28630921720366,-10.394741470368292,2020-11-18,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201118T154812_20201118T154837_035304_041FBE_0C54,-16.318313635141312,-9.513272734499113,2020-11-18,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201130T154746_20201130T154811_035479_0425C6_3518,-16.409274185294624,-9.487978606201368,2020-11-30,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201130T154811_20201130T154836_035479_0425C6_E8D0,-15.65369009716324,-8.768462211122749,2020-11-30,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201212T154746_20201212T154811_035654_042BC8_1FC4,-16.669123401709427,-9.960438775451594,2020-12-12,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201212T154811_20201212T154836_035654_042BC8_4486,-16.266299546036873,-9.452737577128195,2020-12-12,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201224T154745_20201224T154810_035829_0431CC_FC08,-16.792529206139736,-10.419173487764805,2020-12-24,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20201224T154810_20201224T154835_035829_0431CC_AA50,-16.248993606255237,-9.672764080514051,2020-12-24,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20210105T154745_20210105T154810_036004_0437E1_CC2F,-16.548794537419592,-10.304575082827414,2021-01-05,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_S1A_IW_GRDH_1SDV_20210105T154810_20210105T154835_036004_0437E1_1C0C,-16.167532065718778,-9.689091021493638,2021-01-05,makuli,"{""type"":""MultiPoint"",""coordinates"":[]}"
